pickup_month,monthly_hamper_demand,unique_client,total_visits,visits_last_90d,days_since_first_visit,avg_days_between_visits,distance_km,avg_distance_km,distance_category,total_dependents,unique_clients,returning_proportion,prev_month_demand,rolling_3m_demand
Aug-24,1297,1695836913047x762693011830472700,12,4.0,334,30.09090909090909,10.768,10.768,medium,4369,998,0.9826238053866203,7.0,748.0
Sep-23,16,1695838165468x193734040301600770,11,1.0,0,31.3,12.39,12.390000000000002,medium,49,13,1.0,37.0,214.66666666666666
Oct-23,37,1695838165468x193734040301600770,11,2.0,29,31.3,12.39,12.390000000000002,medium,115,30,1.0,591.0,602.6666666666666
Nov-23,591,1695838165468x193734040301600770,11,3.0,61,31.3,12.39,12.390000000000002,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1695838165468x193734040301600770,11,3.0,103,31.3,12.39,12.390000000000002,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1695838165468x193734040301600770,11,3.0,133,31.3,12.39,12.390000000000002,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1695838165468x193734040301600770,11,3.0,162,31.3,12.39,12.390000000000002,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1695838165468x193734040301600770,11,3.0,193,31.3,12.39,12.390000000000002,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1695838165468x193734040301600770,11,4.0,223,31.3,12.39,12.390000000000002,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1695838165468x193734040301600770,11,3.0,254,31.3,12.39,12.390000000000002,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1695838165468x193734040301600770,11,3.0,284,31.3,12.39,12.390000000000002,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1695838165468x193734040301600770,11,3.0,315,31.3,12.39,12.390000000000002,medium,4369,998,0.9826238053866203,7.0,748.0
Sep-23,16,1695846228881x791334606705524700,13,1.0,0,26.75,0.47,0.47,near,49,13,1.0,37.0,214.66666666666666
Oct-23,37,1695846228881x791334606705524700,13,2.0,18,26.75,0.47,0.47,near,115,30,1.0,591.0,602.6666666666666
Nov-23,591,1695846228881x791334606705524700,13,3.0,53,26.75,0.47,0.47,near,2296,576,0.9915254237288136,1180.0,903.0
Nov-23,591,1695846228881x791334606705524700,13,4.0,60,26.75,0.47,0.47,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1695846228881x791334606705524700,13,5.0,84,26.75,0.47,0.47,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1695846228881x791334606705524700,13,4.0,116,26.75,0.47,0.47,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1695846228881x791334606705524700,13,4.0,145,26.75,0.47,0.47,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1695846228881x791334606705524700,13,4.0,158,26.75,0.47,0.47,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1695846228881x791334606705524700,13,3.0,207,26.75,0.47,0.47,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1695846228881x791334606705524700,13,3.0,243,26.75,0.47,0.47,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1695846228881x791334606705524700,13,3.0,266,26.75,0.47,0.47,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1695846228881x791334606705524700,13,3.0,298,26.75,0.47,0.47,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1695846228881x791334606705524700,13,4.0,327,26.75,0.47,0.47,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013572945x334984566356848500,10,1.0,0,29.77777777777778,11.026,11.026,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013572945x334984566356848500,10,2.0,22,29.77777777777778,11.026,11.026,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013572945x334984566356848500,10,3.0,58,29.77777777777778,11.026,11.026,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013572945x334984566356848500,10,3.0,93,29.77777777777778,11.026,11.026,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013572945x334984566356848500,10,3.0,119,29.77777777777778,11.026,11.026,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013572945x334984566356848500,10,3.0,154,29.77777777777778,11.026,11.026,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013572945x334984566356848500,10,4.0,182,29.77777777777778,11.026,11.026,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013572945x334984566356848500,10,3.0,210,29.77777777777778,11.026,11.026,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013572945x334984566356848500,10,3.0,245,29.77777777777778,11.026,11.026,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013572945x334984566356848500,10,3.0,273,29.77777777777778,11.026,11.026,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013573095x624866383412143200,10,1.0,0,27.22222222222222,11.454,11.454,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573095x624866383412143200,10,2.0,34,27.22222222222222,11.454,11.454,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573095x624866383412143200,10,3.0,62,27.22222222222222,11.454,11.454,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573095x624866383412143200,10,3.0,95,27.22222222222222,11.454,11.454,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573095x624866383412143200,10,3.0,125,27.22222222222222,11.454,11.454,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573095x624866383412143200,10,3.0,157,27.22222222222222,11.454,11.454,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573095x624866383412143200,10,3.0,188,27.22222222222222,11.454,11.454,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573095x624866383412143200,10,3.0,218,27.22222222222222,11.454,11.454,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013573095x624866383412143200,10,4.0,220,27.22222222222222,11.454,11.454,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573095x624866383412143200,10,4.0,249,27.22222222222222,11.454,11.454,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013573115x892211002080398800,9,1.0,0,33.5,6.441,6.441,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013573115x892211002080398800,9,2.0,35,33.5,6.441,6.441,medium,2594,646,0.9898107714701602,1297.0,666.0
Mar-24,938,1696013573115x892211002080398800,9,2.0,109,33.5,6.441,6.441,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573115x892211002080398800,9,2.0,145,33.5,6.441,6.441,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573115x892211002080398800,9,3.0,179,33.5,6.441,6.441,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573115x892211002080398800,9,3.0,215,33.5,6.441,6.441,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573115x892211002080398800,9,3.0,240,33.5,6.441,6.441,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013573115x892211002080398800,9,4.0,244,33.5,6.441,6.441,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573115x892211002080398800,9,4.0,271,33.5,6.441,6.441,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013573215x607618468592479000,11,1.0,0,27.5,16.042,16.042,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013573215x607618468592479000,11,2.0,36,27.5,16.042,16.042,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573215x607618468592479000,11,3.0,65,27.5,16.042,16.042,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573215x607618468592479000,11,3.0,93,27.5,16.042,16.042,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573215x607618468592479000,11,4.0,126,27.5,16.042,16.042,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573215x607618468592479000,11,3.0,155,27.5,16.042,16.042,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573215x607618468592479000,11,3.0,188,27.5,16.042,16.042,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573215x607618468592479000,11,3.0,218,27.5,16.042,16.042,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573215x607618468592479000,11,3.0,248,27.5,16.042,16.042,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013573215x607618468592479000,11,4.0,251,27.5,16.042,16.042,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573215x607618468592479000,11,4.0,279,27.5,16.042,16.042,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013573221x467957625486093760,11,1.0,0,26.8,12.206,12.206,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013573221x467957625486093760,11,2.0,29,26.8,12.206,12.206,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573221x467957625486093760,11,3.0,62,26.8,12.206,12.206,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573221x467957625486093760,11,3.0,92,26.8,12.206,12.206,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573221x467957625486093760,11,3.0,121,26.8,12.206,12.206,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573221x467957625486093760,11,3.0,153,26.8,12.206,12.206,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573221x467957625486093760,11,4.0,182,26.8,12.206,12.206,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573221x467957625486093760,11,3.0,212,26.8,12.206,12.206,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573221x467957625486093760,11,4.0,242,26.8,12.206,12.206,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573221x467957625486093760,11,4.0,247,26.8,12.206,12.206,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013573221x467957625486093760,11,4.0,273,26.8,12.206,12.206,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013573410x840322646750590800,9,1.0,0,31.5,5.52,5.52,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573410x840322646750590800,9,2.0,35,31.5,5.52,5.52,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573410x840322646750590800,9,3.0,70,31.5,5.52,5.52,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573410x840322646750590800,9,3.0,100,31.5,5.52,5.52,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573410x840322646750590800,9,3.0,133,31.5,5.52,5.52,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573410x840322646750590800,9,3.0,162,31.5,5.52,5.52,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573410x840322646750590800,9,3.0,196,31.5,5.52,5.52,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573410x840322646750590800,9,3.0,230,31.5,5.52,5.52,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573410x840322646750590800,9,3.0,258,31.5,5.52,5.52,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013573453x156919147924271740,9,1.0,0,30.125,0.65,0.65,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573453x156919147924271740,9,2.0,36,30.125,0.65,0.65,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573453x156919147924271740,9,3.0,71,30.125,0.65,0.65,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573453x156919147924271740,9,3.0,90,30.125,0.65,0.65,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
May-24,1180,1696013573453x156919147924271740,9,3.0,141,30.125,0.65,0.65,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
May-24,1180,1696013573453x156919147924271740,9,4.0,151,30.125,0.65,0.65,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573453x156919147924271740,9,3.0,182,30.125,0.65,0.65,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573453x156919147924271740,9,4.0,224,30.125,0.65,0.65,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573453x156919147924271740,9,3.0,243,30.125,0.65,0.65,near,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013573494x907649373497438200,9,1.0,0,30.25,15.088,15.088000000000001,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573494x907649373497438200,9,2.0,28,30.25,15.088,15.088000000000001,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573494x907649373497438200,9,3.0,62,30.25,15.088,15.088000000000001,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573494x907649373497438200,9,3.0,92,30.25,15.088,15.088000000000001,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573494x907649373497438200,9,3.0,125,30.25,15.088,15.088000000000001,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573494x907649373497438200,9,3.0,155,30.25,15.088,15.088000000000001,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573494x907649373497438200,9,3.0,188,30.25,15.088,15.088000000000001,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573494x907649373497438200,9,3.0,224,30.25,15.088,15.088000000000001,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573494x907649373497438200,9,3.0,246,30.25,15.088,15.088000000000001,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013573765x847303628640990100,8,1.0,0,30.714285714285715,12.878,12.878,medium,2594,646,0.9898107714701602,1297.0,666.0
Feb-24,845,1696013573765x847303628640990100,8,2.0,39,30.714285714285715,12.878,12.878,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573765x847303628640990100,8,3.0,67,30.714285714285715,12.878,12.878,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573765x847303628640990100,8,3.0,98,30.714285714285715,12.878,12.878,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573765x847303628640990100,8,4.0,125,30.714285714285715,12.878,12.878,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573765x847303628640990100,8,3.0,158,30.714285714285715,12.878,12.878,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573765x847303628640990100,8,4.0,187,30.714285714285715,12.878,12.878,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573765x847303628640990100,8,3.0,217,30.714285714285715,12.878,12.878,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013573939x182717279534703840,11,1.0,0,28.6,3.8,3.8,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013573939x182717279534703840,11,2.0,29,28.6,3.8,3.8,near,2594,646,0.9898107714701602,1297.0,666.0
Dec-23,694,1696013573939x182717279534703840,11,3.0,40,28.6,3.8,3.8,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013573939x182717279534703840,11,4.0,75,28.6,3.8,3.8,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013573939x182717279534703840,11,4.0,105,28.6,3.8,3.8,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013573939x182717279534703840,11,3.0,133,28.6,3.8,3.8,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013573939x182717279534703840,11,4.0,164,28.6,3.8,3.8,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013573939x182717279534703840,11,3.0,200,28.6,3.8,3.8,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013573939x182717279534703840,11,3.0,230,28.6,3.8,3.8,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013573939x182717279534703840,11,3.0,260,28.6,3.8,3.8,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013573939x182717279534703840,11,3.0,291,28.6,3.8,3.8,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013574182x900453193629131400,11,1.0,0,26.8,1.143,1.143,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013574182x900453193629131400,11,2.0,30,26.8,1.143,1.143,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013574182x900453193629131400,11,3.0,59,26.8,1.143,1.143,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013574182x900453193629131400,11,3.0,91,26.8,1.143,1.143,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013574182x900453193629131400,11,4.0,119,26.8,1.143,1.143,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013574182x900453193629131400,11,3.0,149,26.8,1.143,1.143,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013574182x900453193629131400,11,3.0,181,26.8,1.143,1.143,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013574182x900453193629131400,11,3.0,212,26.8,1.143,1.143,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013574182x900453193629131400,11,3.0,242,26.8,1.143,1.143,near,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013574182x900453193629131400,11,4.0,245,26.8,1.143,1.143,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013574182x900453193629131400,11,4.0,273,26.8,1.143,1.143,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013574214x805730200115955600,11,1.0,0,27.0,11.869,11.869,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013574214x805730200115955600,11,2.0,29,27.0,11.869,11.869,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013574214x805730200115955600,11,3.0,63,27.0,11.869,11.869,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013574214x805730200115955600,11,3.0,94,27.0,11.869,11.869,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013574214x805730200115955600,11,3.0,122,27.0,11.869,11.869,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013574214x805730200115955600,11,3.0,153,27.0,11.869,11.869,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013574214x805730200115955600,11,3.0,184,27.0,11.869,11.869,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013574214x805730200115955600,11,3.0,215,27.0,11.869,11.869,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013574214x805730200115955600,11,4.0,218,27.0,11.869,11.869,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013574214x805730200115955600,11,4.0,252,27.0,11.869,11.869,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013574214x805730200115955600,11,4.0,276,27.0,11.869,11.869,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013574293x674786293866944000,11,1.0,0,26.3,18.568,18.568,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013574293x674786293866944000,11,2.0,31,26.3,18.568,18.568,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013574293x674786293866944000,11,3.0,68,26.3,18.568,18.568,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013574293x674786293866944000,11,3.0,105,26.3,18.568,18.568,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Apr-24,940,1696013574293x674786293866944000,11,3.0,138,26.3,18.568,18.568,medium,3525,905,0.9989224137931034,,940.0
Apr-24,940,1696013574293x674786293866944000,11,3.0,165,26.3,18.568,18.568,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013574293x674786293866944000,11,4.0,171,26.3,18.568,18.568,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013574293x674786293866944000,11,4.0,216,26.3,18.568,18.568,medium,3659,939,1.0,1416.0,985.6666666666666
